chr	start	end	type	gene_name	distance_to_tss	name	score	strand	log2FoldChange	padj	significant	direction
chr5	129459583	129459996	Promoter	ADAMTS19	698	Peak_49	169.184065598529	+	2.20033823863361	2.35725221967374e-05	TRUE	More accessible
chr5	135247879	135248328	Promoter	LINC02900	300	Peak_3357	250.051429704763	-	1.34907463839796	0.00895567508386448	TRUE	More accessible
chr5	135293749	135293975	Distal	MACROH2A1	106165	Peak_58	412.437795568258	-	0.12197340418097	0.0333841828784207	FALSE	More accessible
chr5	135399456	135399938	Promoter	MACROH2A1	458	Peak_54	328.473654668778	+	1.25780611702341	0.00960134162087925	TRUE	More accessible
chr5	135399584	135400007	Promoter	MACROH2A1	330	Peak_53	294.206578959711	+	1.04142443216655	0.0143562065803446	TRUE	More accessible
chr5	135418457	135418904	Distal	MACROH2A1	18543	Peak_56	497.429820988327	-	0.851838665716478	0.0481716057627695	FALSE	More accessible
chr5	135419292	135419589	Distal	MACROH2A1	19378	Peak_57	256.880392006133	+	-0.838430644163506	0.0417507347409846	FALSE	Less accessible
chr5	137602416	137602599	Distal	KLHL3	133673	Peak_588	300.291342148557	-	0.327678662879111	0.0970219671967281	FALSE	More accessible
chr5	137735651	137736077	Promoter	KLHL3	438	Peak_585	258.956408372615	+	0.0099500154806937	7.73053967253494e-05	FALSE	More accessible
chr5	137735878	137736171	Promoter	KLHL3	211	Peak_584	484.888794936705	-	1.71781742490682	0.0622240927807601	FALSE	More accessible
chr5	138115569	138115886	Distal	BRD8	63384	Peak_3217	133.426478900947	+	-0.693036940933342	0.00246267444156907	FALSE	Less accessible
chr5	138145440	138145839	Gene_body	BRD8	33513	Peak_3215	66.5576848667115	+	0.0727102547428014	0.00010899389675843	FALSE	More accessible
chr5	138178543	138178942	Promoter	BRD8	410	Peak_3214	334.833237202838	+	-1.03514520192534	0.101554899907055	FALSE	Less accessible
chr5	139784001	139784372	Gene_body	PSD2	99356	Peak_5743	68.8119311933406	+	-0.608733556540083	2.78460159551648e-05	FALSE	Less accessible
chr5	139798548	139798929	Distal	NRG2	244751	Peak_4295	377.228723024018	-	-0.181982025241706	0.0423751625764327	FALSE	Less accessible
chr5	139824003	139824341	Distal	NRG2	219296	Peak_4296	421.260598162189	-	-0.264962345418703	0.466033447649456	FALSE	Less accessible
chr5	140671296	140671759	Gene_body	DND1	2280	Peak_147	214.29341804469	-	-0.925043494384439	0.000262450075253001	FALSE	Less accessible
chr5	140673173	140673672	Promoter	DND1	403	Peak_146	412.045829696581	-	0.0864088671150627	0.00381590517160436	FALSE	More accessible
chr5	141466290	141466713	Distal	PCDHGC4	18707	Peak_5190	133.505456754938	+	2.88990648452451	0.000926566377042709	TRUE	More accessible
chr5	141490405	141490771	Gene_body	PCDHGC4	5408	Peak_5188	54.2287275660783	+	-0.189123448630382	0.25046943503879	FALSE	Less accessible
chr5	141519040	141519378	Distal	PCDHGB2	159046	Peak_1567	182.616961665917	-	2.01305422115359	0.0449275051043136	TRUE	More accessible
chr5	141554524	141554723	Distal	PCDHGB2	194530	Peak_1568	329.632659081835	-	1.02438407874307	0.0496906324592419	TRUE	More accessible
chr5	141952039	141952300	Distal	RNF14	6289	Peak_8155	281.988211441785	+	-0.776625690795776	0.0349125558522763	FALSE	Less accessible
chr5	142324146	142324641	Promoter	SPRY4-AS1	1063	Peak_4907	256.095934612677	-	0.478163629364228	0.019843155818712	FALSE	More accessible
chr5	142706638	142706916	Distal	SPRY4-AS1	381429	Peak_4910	365.306399506517	+	0.798605814247523	0.0599456828527153	FALSE	More accessible
chr5	146603766	146604085	Gene_body	CTB-99A3.1	40540	Peak_6930	298.987495934125	-	-0.884587341018098	0.00695086758164689	FALSE	Less accessible
chr5	147731125	147731582	Distal	JAKMIP2-AS1	171131	Peak_3802	268.248234293424	+	0.395778057830762	0.00266976750981994	FALSE	More accessible
chr5	147906122	147906312	Promoter	C5orf46	416	Peak_168	215.063775819726	+	-0.861775565733875	0.000560291815157968	FALSE	Less accessible
chr5	147932028	147932454	Distal	C5orf46	25490	Peak_171	248.38164007524	-	0.954755479151518	0.899898215148417	FALSE	More accessible
chr5	149403191	149403463	Distal	GRPEL2	57761	Peak_5204	276.804872590583	-	2.18397260069076	0.0501746216247616	FALSE	More accessible
chr5	149944567	149945013	Promoter	PDE6A	226	Peak_5836	421.773958194535	-	-1.33306431616346	0.0185170429108664	TRUE	Less accessible
chr5	149952668	149953036	Distal	PDE6A	7875	Peak_5839	234.132477082312	+	-1.15157989467234	0.0663192047205754	FALSE	Less accessible
chr5	150622012	150622192	Gene_body	LOC124901107	4767	Peak_191	356.076640635729	+	-0.703252100752761	0.01490736651849	FALSE	Less accessible
chr5	150626285	150626446	Promoter	LOC124901107	494	Peak_190	292.9100607289	-	-1.40247337065835	0.00801050106608309	TRUE	Less accessible
chr5	150634605	150634765	Distal	LOC124901107	7826	Peak_193	499.319920246489	-	0.255713810483973	0.0398889022625052	FALSE	More accessible
chr5	153882187	153882550	Distal	LINC01861	16800	Peak_390	97.8736755088903	-	-0.091789319759554	6.66100555468142e-05	FALSE	Less accessible
chr5	153896699	153896942	Gene_body	LINC01861	2288	Peak_387	233.053536084481	+	-0.947131650826475	0.0360608652490431	FALSE	Less accessible
chr5	154449945	154450097	Gene_body	SAP30L	3948	Peak_7684	425.473942421377	+	0.848092465407574	0.0118677583918907	FALSE	More accessible
chr5	157698261	157698604	Distal	THG1L	33159	Peak_8650	480.962202080991	+	1.73482117613726	0.037640715179313	TRUE	More accessible
chr5	157729970	157730376	Promoter	THG1L	1450	Peak_8647	442.080870969221	+	-1.89605827886007	0.00664644145281054	TRUE	Less accessible
chr5	157731642	157731888	Gene_body	THG1L	222	Peak_8648	140.623664075974	+	-0.793208231515058	0.028798405598104	FALSE	Less accessible
chr5	164248284	164248450	Distal	LINC03000	48412	Peak_4240	202.772141771857	-	1.97355893429686	0.000831506966707636	TRUE	More accessible
chr5	171736466	171736695	Gene_body	LOC105377724	1053	Peak_3003	185.936397220939	+	0.762242615790642	0.0177949447817169	FALSE	More accessible
chr5	172164937	172165436	Gene_body	STK10	23287	Peak_2562	280.45226058457	+	-1.95693744509075	0.00396934022614732	TRUE	Less accessible
chr5	173249123	173249593	Distal	NKX2-5	13812	Peak_1631	428.282629535534	-	1.68210155537693	0.00583110224956181	TRUE	More accessible
chr5	174072118	174072521	Distal	LOC102724551	14500	Peak_4781	101.840775483288	+	0.397459749473146	0.0431529721705476	FALSE	More accessible
chr5	174086318	174086731	Promoter	LOC102724551	300	Peak_4777	97.1634891116992	-	0.775228008755555	0.0198491208365653	FALSE	More accessible
chr5	174117635	174117808	Distal	LOC102724551	31017	Peak_4780	496.031725511421	+	-0.0175352663411115	0.0111226704437751	FALSE	Less accessible
chr5	174809088	174809535	Distal	LOC105377742	10939	Peak_6831	455.428943538573	+	0.537484641059354	0.0240815849321196	FALSE	More accessible
chr5	174984718	174985012	Gene_body	LINC01951	10795	Peak_1887	376.674976886716	-	0.86540806436764	0.00561017366759479	FALSE	More accessible
chr5	176364647	176364991	Promoter	ARL10	840	Peak_4398	416.870356875006	+	-0.292979270812806	0.00328751285009224	FALSE	Less accessible
chr5	176369224	176369393	Gene_body	ARL10	3737	Peak_4399	498.342432652134	-	-0.816966200298809	0.000302132981104518	FALSE	Less accessible
chr5	176764563	176764882	Distal	UNC5A	45956	Peak_8164	491.059674846474	+	-1.42295648619178	0.000858530676238612	TRUE	Less accessible
chr5	176831722	176832222	Gene_body	UNC5A	21203	Peak_8162	376.178904948756	+	-0.516770473801061	0.373547421117831	FALSE	Less accessible
chr5	177430337	177430740	Distal	SLC34A1	51102	Peak_5848	478.780972294044	+	-0.774087757127411	0.6023970238063	FALSE	Less accessible
chr5	177814296	177814449	Distal	LOC105377753	56931	Peak_1060	384.27311333362	-	-0.635326564721711	0.00582207180528867	FALSE	Less accessible
chr5	179972785	179972993	Promoter	LOC124901150	1799	Peak_8582	208.443361660466	+	2.81472238823982	0.0111701943843458	TRUE	More accessible
chr5	179976033	179976418	Gene_body	LOC124901150	1449	Peak_8584	181.886836187914	-	-1.64823667290001	0.296884309830327	FALSE	Less accessible
chr5	180214525	180214969	Distal	MAPK9	77574	Peak_7789	50.1032002968714	-	0.770995322385246	0.000138982530648601	FALSE	More accessible
chr5	180216235	180216714	Distal	MAPK9	75864	Peak_7790	395.030767947901	-	1.72823677632805	5.97284533181562e-05	TRUE	More accessible
chr5	180291700	180291987	Promoter	MAPK9	399	Peak_7786	453.362799063325	+	0.0881754411882557	1.05570693308394e-05	FALSE	More accessible
chr6	1569759	1570032	Distal	FOXC1	40156	Peak_3267	230.679690476973	-	0.39562683444239	0.000129480342344688	FALSE	More accessible
chr6	2820012	2820338	Distal	MIR4645	34095	Peak_2654	149.060772976372	-	-0.133080316786735	0.0556088251572801	FALSE	Less accessible
chr6	2853755	2854250	Promoter	MIR4645	352	Peak_2652	343.450952018611	+	0.791884318241673	0.0178735012181569	FALSE	More accessible
chr6	2971875	2972077	Promoter	SERPINB6	290	Peak_3912	203.638540231623	+	1.70817677713448	0.00350921649011614	TRUE	More accessible
chr6	3152230	3152450	Gene_body	BPHL	33856	Peak_7942	457.398614403792	-	-1.12454116931102	0.00437937944158912	TRUE	Less accessible
chr6	3154643	3155019	Distal	BPHL	36269	Peak_7943	291.693837987259	-	-0.513867871557593	0.00507504890160635	FALSE	Less accessible
chr6	4080953	4081219	Gene_body	FAM217A	6391	Peak_1607	157.908711850178	+	-1.29651852836728	0.0156274194374681	TRUE	Less accessible
chr6	4087023	4087262	Promoter	FAM217A	321	Peak_1606	356.89819130348	-	-1.11344923396195	0.00478936607004143	TRUE	Less accessible
chr6	4583381	4583804	Promoter	LOC105374894	490	Peak_3192	247.303450829349	-	2.21834811978459	0.000132512192901672	TRUE	More accessible
chr6	4583483	4583694	Promoter	LOC105374894	388	Peak_3193	64.0667480533011	+	-0.692886245548439	0.0100348944373005	FALSE	Less accessible
chr6	4630649	4630959	Distal	LOC105374894	46778	Peak_3196	459.755759593099	-	-1.22990928700937	0.0206040648402547	TRUE	Less accessible
chr6	5819089	5819550	Distal	LOC124901251	32417	Peak_244	443.716800224502	+	-1.04214742592025	0.00636067087224219	TRUE	Less accessible
chr6	6709519	6709691	Promoter	LOC101928047	958	Peak_4100	428.165138198528	-	-1.10183612647019	0.0176830375794787	TRUE	Less accessible
chr6	6717068	6717483	Gene_body	LOC101928047	6591	Peak_4101	362.455821211915	-	-1.22383084190976	0.0283197314258665	TRUE	Less accessible
chr6	8430390	8430551	Gene_body	SLC35B3	5171	Peak_7175	342.527022585273	+	-0.999108986225591	0.000120630231517882	FALSE	Less accessible
chr6	11504703	11505137	Gene_body	LOC105374928	90067	Peak_999	237.186558556277	-	1.08769340275671	0.0211509706767276	TRUE	More accessible
chr6	11520071	11520330	Distal	LOC105374928	105435	Peak_1000	148.903800151311	-	-0.752386067888867	0.0244366183928913	FALSE	Less accessible
chr6	13247744	13247933	Distal	LOC100130357	47842	Peak_625	319.345804548357	-	0.0936683199797782	0.0754465014472145	FALSE	More accessible
chr6	13290005	13290469	Gene_body	LOC100130357	5581	Peak_623	57.8999996883795	+	-1.03668888354177	0.0118015273929725	TRUE	Less accessible
chr6	16131349	16131629	Gene_body	MYLIP	2263	Peak_8781	407.676513306797	-	-0.214653394352834	2.15985932668466e-05	FALSE	Less accessible
chr6	17084220	17084401	Distal	LOC105374951	68403	Peak_617	102.171963546425	-	-0.416866755322358	0.28451576813861	FALSE	Less accessible
chr6	17094942	17095149	Gene_body	LOC101928463	13214	Peak_5611	292.70498562837	-	-0.884419332270888	0.0901121061161322	FALSE	Less accessible
chr6	24456582	24456939	Gene_body	GPLD1	38623	Peak_7358	274.761506880168	-	-1.31926593283948	0.00190312011511996	TRUE	Less accessible
chr6	26041646	26042085	Distal	HFE-AS1	82258	Peak_1787	425.977927190252	+	-0.962861543465335	0.00157519306403277	FALSE	Less accessible
chr6	26045275	26045463	Distal	H1-2	11195	Peak_4305	284.709474153351	-	0.387218830070665	0.0346002510961145	FALSE	More accessible
chr6	26123446	26123773	Promoter	HFE-AS1	458	Peak_1783	187.688013713341	+	-0.266908862309711	0.0457722304666741	FALSE	Less accessible
chr6	26134136	26134572	Distal	H2BC6	49625	Peak_7222	122.446113766637	+	-0.698091041130432	0.0282531838616356	FALSE	Less accessible
chr6	26169514	26169948	Distal	HFE-AS1	45610	Peak_1786	339.607651391998	+	0.121242228625886	0.00340919563588191	FALSE	More accessible
chr6	26180523	26180681	Distal	H2BC7	18993	Peak_2878	103.754035930615	+	0.353571782660737	0.32769011149359	FALSE	More accessible
chr6	26374565	26374748	Gene_body	BTN3A2	9406	Peak_7430	335.378580377437	-	-0.539637379433994	0.0345874333403073	FALSE	Less accessible
chr6	26405986	26406459	Distal	BTN3A2	40827	Peak_7431	178.128780669067	+	-0.69954340042302	0.0185579814679455	FALSE	Less accessible
chr6	26411630	26411908	Distal	BTN3A2	46471	Peak_7432	416.957824444398	+	-0.696368330634064	0.0238838453880511	FALSE	Less accessible
chr6	26420702	26421119	Promoter	BTN2A3P	689	Peak_6824	319.28016806487	-	-1.77249505224078	0.0158984573761467	TRUE	Less accessible
chr6	26596212	26596633	Distal	ZNF322	63540	Peak_3525	357.994221011177	-	0.177168392544319	0.0675222833248088	FALSE	More accessible
chr6	26634977	26635349	Gene_body	ZNF322	24775	Peak_3524	272.964919381775	-	-1.89509889815544	0.0320610761564225	TRUE	Less accessible
chr6	26659442	26659637	Promoter	ZNF322	310	Peak_3523	292.225932620931	+	-1.57087673579072	0.0152001818201039	TRUE	Less accessible
chr6	27895129	27895406	Distal	H3C12	4303	Peak_343	282.166439935099	-	-1.40902609500937	0.0629745308605256	FALSE	Less accessible
chr6	28093017	28093418	Gene_body	ZSCAN12P1	1880	Peak_8384	402.924664877355	+	-0.849557858502746	0.00386138901123777	FALSE	Less accessible
chr6	28316757	28317081	Distal	ZKSCAN3	33190	Peak_3222	284.119594783988	+	1.1720970239741	2.85529767391146e-05	TRUE	More accessible
chr6	31572761	31573125	Distal	LOC100287329	61	Peak_2104	298.45240812283	-	-1.15169669990892	0.044575894347392	TRUE	Less accessible
chr6	31632323	31632725	Promoter	MIR6832	1464	Peak_5800	330.697983677965	+	1.06349927636207	0.175324648496297	FALSE	More accessible
chr6	31633508	31633788	Promoter	MIR6832	279	Peak_5801	492.64362079557	+	-0.786768517384618	2.70009083997679e-05	FALSE	Less accessible
chr6	32169860	32170329	Promoter	MIR6721	256	Peak_2074	494.193991040811	-	1.24470909051393	0.0096010499201715	TRUE	More accessible
chr6	32183368	32183659	Distal	MIR6721	13252	Peak_2075	315.373510518111	+	0.972102432800792	0.0450205630952958	FALSE	More accessible
chr6	33799038	33799426	Promoter	LOC105375024	1104	Peak_130	224.160991760436	-	-0.994436362259958	0.00133217924549244	FALSE	Less accessible
chr6	33898039	33898430	Promoter	MIR7159	1096	Peak_6134	400.521995266899	+	0.922883469313657	0.000684300974245465	FALSE	More accessible
chr6	34554809	34555174	Gene_body	SPDEF	1524	Peak_7317	431.499786907807	-	-0.84220021300475	0.0160617949882522	FALSE	Less accessible
chr6	34556063	34556555	Promoter	SPDEF	270	Peak_7315	63.5068026604131	-	-1.10535239387387	0.0139845919846557	TRUE	Less accessible
chr6	42850064	42850363	Distal	RPL7L1	29552	Peak_2948	363.666452176403	+	-0.655290835777364	0.00844319639129098	FALSE	Less accessible
chr6	42879986	42880376	Gene_body	RPL7L1	370	Peak_2947	265.494917612523	+	-0.686681672571057	0.0121150412900373	FALSE	Less accessible
chr6	43867309	43867492	Distal	LINC02537	14992	Peak_6044	346.070320752915	-	-0.776502373865183	0.242730434378842	FALSE	Less accessible
chr6	44263300	44263767	Gene_body	NFKBIE	2488	Peak_3323	449.400653003249	+	-1.24337894578251	0.06471505086887	FALSE	Less accessible
chr6	44274730	44275072	Distal	NFKBIE	8942	Peak_3325	363.889645284507	-	-0.208764195493917	0.000220070569794653	FALSE	Less accessible
chr6	44433732	44434145	Promoter	MIR4642	1909	Peak_8625	144.073928252328	+	2.63646611990065	0.0211242805901509	TRUE	More accessible
chr6	45594740	45594923	Gene_body	RUNX2	266583	Peak_8478	115.262218937278	-	1.60043600087658	0.0204612751368433	TRUE	More accessible
chr6	46906538	46906811	Gene_body	ADGRF5-AS1	3067	Peak_514	320.135359291453	+	-0.508096960572295	0.00789419386915177	FALSE	Less accessible
chr6	46907001	46907255	Gene_body	ADGRF5-AS1	3530	Peak_513	295.645686879288	+	-0.432592670459391	0.333783608846825	FALSE	Less accessible
chr6	49997427	49997832	Distal	DEFB133	47162	Peak_3646	303.379683394451	+	-0.624437693457486	0.00359497006980237	FALSE	Less accessible
chr6	52419888	52420388	Gene_body	EFHC1	57765	Peak_7656	369.628578796983	-	0.73730113285852	0.029805893843621	FALSE	More accessible
chr6	52684340	52684567	Distal	LOC730101	19974	Peak_8197	487.943962600548	+	-0.86063697830454	0.000278217847671101	FALSE	Less accessible
chr6	53616900	53617174	Promoter	KILH	271	Peak_7920	455.182566819713	-	-0.360415795303552	0.000330729687949263	FALSE	Less accessible
chr6	53780619	53780969	Distal	LRRC1	13878	Peak_3272	266.066825028975	+	-0.333058757805131	0.064928788870437	FALSE	Less accessible
chr6	53824058	53824433	Gene_body	LRRC1	29561	Peak_3270	433.474259660579	+	0.153218495011202	0.918218671104211	FALSE	More accessible
chr6	57131577	57131956	Gene_body	ZNF451-AS1	42659	Peak_6448	178.842570341658	-	0.709540348836103	0.0511496341534092	FALSE	More accessible
chr6	63412225	63412473	Gene_body	LGSN	154005	Peak_2018	338.301998563111	+	-0.546764005696296	0.219429514666954	FALSE	Less accessible
chr6	63565838	63566049	Promoter	LGSN	392	Peak_2016	63.8019585981965	-	0.835595805107749	0.000968526560682284	FALSE	More accessible
chr6	71236425	71236858	Gene_body	LOC124901338	48507	Peak_6641	462.415128445718	-	-0.132360934538952	0.120959924227022	FALSE	Less accessible
chr6	71331384	71331757	Distal	LOC124901338	46452	Peak_6642	418.969649681821	-	-0.864218973881438	1.24425002309206e-05	FALSE	Less accessible
chr6	73526924	73527168	Distal	MTO1	65346	Peak_1286	464.816595986486	-	-0.465922594248173	0.0240358179600677	FALSE	Less accessible
chr6	73694235	73694550	Promoter	CD109	1550	Peak_4823	264.811059192289	+	-1.39005444040178	4.13121379978418e-05	TRUE	Less accessible
chr6	73719577	73719823	Gene_body	CD109	23792	Peak_4825	125.415789999533	+	-1.60759495864685	5.40776346622641e-05	TRUE	Less accessible
chr6	73841965	73842397	Distal	CD109	146180	Peak_4827	196.782392379828	+	-0.43930200809523	0.0731864034875884	FALSE	Less accessible
chr6	73857730	73857980	Distal	CD109	161945	Peak_4826	365.675695263781	+	0.352061556005413	0.643809601827493	FALSE	More accessible
chr6	74027028	74027385	Distal	LOC101928516	42423	Peak_8707	333.948038553353	-	-0.381770000275058	0.000762091983520144	FALSE	Less accessible
chr6	74731368	74731601	Distal	LOC101928516	661917	Peak_8708	192.465754994191	-	2.66366043468045	0.00111389003265344	TRUE	More accessible
chr6	79322231	79322446	Distal	LCAL1	8847	Peak_3276	245.122491149232	-	-0.418520468392434	0.0663837757091038	FALSE	Less accessible
chr6	84004393	84004652	Distal	LINC02857	14811	Peak_5650	258.895956829656	+	-0.180245395563763	0.002909093187026	FALSE	Less accessible
